publicid,eventtype,origintime,modificationtime,longitude, latitude, magnitude, depth,magnitudetype, depthtype,evaluationmethod, evaluationstatus, evaluationmode, earthmodel, usedphasecount,usedstationcount,magnitudestationcount, minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
3261655,earthquake,2010-02-15T03:08:45.555Z,2013-07-09T14:30:00.000Z,177.72504,-39.24791,2.293,23.6935,ML,,GROPE,reviewed,,nz1dr,10,6,3,0.169,270,0.33095,0.259
3261649,earthquake,2010-02-15T02:54:12.392Z,2013-07-09T14:30:00.000Z,177.3275,-36.89928,3.399,159.9628,ML,,GROPE,reviewed,,nz1dr,12,8,8,0.931,301,0.07128,0.167
3261641,quarry blast,2010-02-15T02:27:43.537Z,2013-07-09T14:30:00.000Z,170.42999,-45.36,2.571,0,ML,operator assigned,GROPE,reviewed,,nz1dr,7,7,7,0.349,191,0.40119,0.235
3261639,earthquake,2010-02-15T02:22:14.954Z,2013-07-09T14:30:00.000Z,173.39822,-40.30501,3.003,162.5876,ML,,GROPE,reviewed,,nz1dr,16,10,7,0.843,190,0.18168,0.322
3261621,earthquake,2010-02-15T01:25:49.745Z,2013-07-09T14:30:00.000Z,178.68974,-35.24841,3.711,195.6785,ML,,GROPE,reviewed,,nz1dr,13,9,12,2.332,334,0.1567,0.196
3261611,earthquake,2010-02-15T00:56:21.864Z,2013-07-09T14:30:00.000Z,176.42207,-37.09988,3.081,242.0274,ML,,GROPE,reviewed,,nz1dr,11,8,3,1.267,292,0.28741,0.141
3261607,earthquake,2010-02-15T00:39:09.059Z,2013-07-09T14:30:00.000Z,166.67807,-45.42964,3.632,12,ML,operator assigned,GROPE,reviewed,,nz1dr,10,7,10,0.337,263,0.17918,0.207
3261604,earthquake,2010-02-15T00:33:04.506Z,2013-07-09T14:30:00.000Z,177.59483,-39.41822,2.443,33,ML,operator assigned,GROPE,reviewed,,nz1dr,17,14,9,0.358,179,0.28518,0.148
3261596,earthquake,2010-02-15T00:15:25.986Z,2013-07-09T14:30:00.000Z,172.881,-41.02501,3.026,176.5782,ML,,GROPE,reviewed,,nz1dr,8,5,2,0.332,189,0.08257,0.238
3261594,earthquake,2010-02-15T00:11:23.589Z,2013-07-09T14:30:00.000Z,176.67854,-40.0152,1.844,26.6327,ML,,GROPE,reviewed,,nz1dr,7,5,4,0.190,153,0.26067,0.099
3261589,earthquake,2010-02-14T23:59:15.727Z,2013-07-09T14:30:00.000Z,176.49075,-40.20231,2.029,52.5587,ML,,GROPE,reviewed,,nz1dr,8,5,5,0.128,159,0.14396,0.172
3261582,earthquake,2010-02-14T23:36:14.816Z,2013-07-09T14:30:00.000Z,174.90514,-39.78587,2.156,99.5927,ML,,GROPE,reviewed,,nz1dr,12,8,2,0.069,178,0.20996,0.184
3261532,earthquake,2010-02-14T21:11:19.258Z,2013-07-09T14:30:00.000Z,173.5336,-41.44841,2.749,69.6228,ML,,GROPE,reviewed,,nz1dr,26,19,5,0.257,100,0.27968,0.08
3261527,earthquake,2010-02-14T21:02:15.687Z,2013-07-09T14:30:00.000Z,177.80109,-38.58747,1.944,33,ML,operator assigned,GROPE,reviewed,,nz1dr,6,4,4,0.124,125,0.22702,0.125
3270296,earthquake,2010-02-14T21:02:09.255Z,2013-07-09T14:58:00.000Z,174.76024,-39.39881,1.996,25.648,ML,,GROPE,reviewed,,nz1dr,8,6,6,0.272,104,0.20652,0.273
3261502,earthquake,2010-02-14T19:31:36.229Z,2013-07-09T14:30:00.000Z,176.31494,-37.97054,3.23,137.1954,ML,,GROPE,reviewed,,nz1dr,25,21,6,0.691,215,0.21377,0.182
3261491,earthquake,2010-02-14T19:02:22.928Z,2013-07-09T14:30:00.000Z,176.2482,-40.29975,2.338,56.6928,ML,,GROPE,reviewed,,nz1dr,11,7,7,0.063,89,0.1012,0.223
3261487,earthquake,2010-02-14T18:53:09.397Z,2013-07-10T09:45:00.000Z,172.3754,-41.22174,1.849,5,ML,operator assigned,GROPE,reviewed,,nz1dr,5,3,2,0.411,157,0.03697,0.193
3261477,earthquake,2010-02-14T18:24:18.419Z,2013-07-09T14:30:00.000Z,177.83084,-38.55819,2.07,12,ML,operator assigned,GROPE,reviewed,,nz1dr,7,5,3,0.159,123,0.20193,0.23
3261468,earthquake,2010-02-14T17:54:49.666Z,2013-07-09T14:30:00.000Z,177.8365,-38.56054,2.611,21.5015,ML,,GROPE,reviewed,,nz1dr,18,15,7,0.158,98,0.21498,0.087
3270276,earthquake,2010-02-14T17:53:49.647Z,2013-07-09T14:58:00.000Z,175.18126,-41.25593,1.393,24.8561,ML,,GROPE,reviewed,,nz1dr,6,4,4,0.169,159,0.05431,0.086
3270272,earthquake,2010-02-14T17:50:06.616Z,2013-07-09T14:58:00.000Z,177.83142,-38.55603,2.319,12,ML,operator assigned,GROPE,reviewed,,nz1dr,13,11,5,0.161,97,0.21626,0.063
3261466,earthquake,2010-02-14T17:49:22.512Z,2013-07-09T14:30:00.000Z,177.83737,-38.57074,2.352,12,ML,operator assigned,GROPE,reviewed,,nz1dr,12,10,5,0.149,136,0.18727,0.063
3270268,earthquake,2010-02-14T17:47:34.296Z,2013-07-09T14:58:00.000Z,177.84177,-38.55785,3.104,24.5932,ML,,GROPE,reviewed,,nz1dr,20,16,11,0.162,99,0.19709,0.097
3261465,earthquake,2010-02-14T17:46:38.026Z,2013-07-09T14:30:00.000Z,175.57739,-40.41145,2.144,35,ML,,GROPE,reviewed,,nz1dr,13,9,9,0.147,172,0.13705,0.189
3261464,earthquake,2010-02-14T17:42:21.287Z,2013-07-09T14:30:00.000Z,177.84465,-38.56064,2.272,19.0195,ML,,GROPE,reviewed,,nz1dr,13,10,6,0.160,100,0.13604,0.173
3261434,earthquake,2010-02-14T16:13:54.958Z,2013-07-09T14:30:00.000Z,177.36334,-37.02691,3.029,124.5028,ML,,GROPE,reviewed,,nz1dr,15,10,10,0.802,288,0.13053,0.381
3261433,earthquake,2010-02-14T16:12:08.316Z,2013-07-09T14:30:00.000Z,175.69348,-40.42317,2.064,30.884,ML,,GROPE,reviewed,,nz1dr,12,8,9,0.250,175,0.08816,0.125
3261430,earthquake,2010-02-14T16:05:04.958Z,2013-07-09T14:30:00.000Z,174.98941,-39.94931,2.16,74.7658,ML,,GROPE,reviewed,,nz1dr,9,6,3,0.193,161,0.09245,0.213
3261429,earthquake,2010-02-14T16:00:31.319Z,2013-07-09T14:30:00.000Z,177.18916,-37.28383,2.831,99.0281,ML,,GROPE,reviewed,,nz1dr,12,9,7,0.668,293,0.16028,0.14
3261415,earthquake,2010-02-14T15:15:10.263Z,2013-07-09T14:30:00.000Z,173.48842,-41.28177,2.009,80.4541,ML,,GROPE,reviewed,,nz1dr,9,5,2,0.103,167,0.12022,0.088
3261409,outside of network interest,2010-02-14T14:57:12.312Z,2013-07-09T14:30:00.000Z,-179.34746,-34.84469,,33,,operator assigned,GROPE,reviewed,,nz1dr,16,14,,3.311,323,0.15786,
3261397,earthquake,2010-02-14T14:29:09.567Z,2013-07-09T14:30:00.000Z,174.47675,-41.78525,2.676,52.3422,ML,,GROPE,reviewed,,nz1dr,26,20,6,0.200,144,0.14356,0.134
3269931,earthquake,2010-02-14T14:28:17.866Z,2013-07-09T14:58:00.000Z,172.60895,-41.20951,1.86,126.3676,ML,,GROPE,reviewed,,nz1dr,8,4,1,0.387,123,0.17948,
3269935,earthquake,2010-02-14T14:27:26.196Z,2013-07-09T14:58:00.000Z,175.66124,-39.12409,0.884,4.6332,ML,,GROPE,reviewed,,nz1dr,6,3,3,0.032,205,0.01451,0.221
3261390,earthquake,2010-02-14T14:05:10.669Z,2013-07-09T14:30:00.000Z,177.54541,-38.84715,2.13,26.5378,ML,,GROPE,reviewed,,nz1dr,14,9,4,0.173,75,0.16914,0.068
3261383,earthquake,2010-02-14T13:42:30.778Z,2013-07-09T14:30:00.000Z,176.68336,-38.78239,2.833,55.3989,ML,,GROPE,reviewed,,nz1dr,41,38,5,0.330,36,0.26907,0.157
3261374,earthquake,2010-02-14T13:11:20.565Z,2013-07-09T14:30:00.000Z,172.38266,-41.45943,2.349,2,ML,operator assigned,GROPE,reviewed,,nz1dr,8,4,4,0.496,134,0.0696,0.426
3261373,earthquake,2010-02-14T13:06:33.678Z,2013-07-10T09:43:00.000Z,172.40053,-41.33974,1.64,5,ML,operator assigned,GROPE,reviewed,,nz1dr,6,3,2,0.521,143,0.06911,0.151
3261372,earthquake,2010-02-14T13:02:00.859Z,2013-07-09T14:29:00.000Z,166.26126,-46.27415,2.7,20,ML,operator assigned,GROPE,reviewed,,nz1dr,10,5,10,1.021,282,0.46106,0.296
3261371,earthquake,2010-02-14T12:58:01.028Z,2013-07-09T14:29:00.000Z,166.34157,-46.28234,3.03,20,ML,operator assigned,GROPE,reviewed,,nz1dr,8,5,10,0.994,279,0.49458,0.215
3261366,earthquake,2010-02-14T12:42:59.290Z,2013-07-09T14:29:00.000Z,174.02545,-40.50046,2.36,88.0477,ML,,GROPE,reviewed,,nz1dr,14,11,3,0.763,140,0.16023,0.103
3269837,earthquake,2010-02-14T12:23:08.100Z,2013-07-10T09:42:00.000Z,173.83459,-39.32115,2.066,28.5174,ML,,GROPE,reviewed,,nz1dr,8,5,1,0.052,227,0.04961,
3261359,earthquake,2010-02-14T12:21:36.291Z,2013-07-09T14:29:00.000Z,177.48128,-37.18101,2.648,5,ML,operator assigned,GROPE,reviewed,,nz1dr,8,5,5,0.418,230,0.29288,0.224
3269835,earthquake,2010-02-14T12:21:28.955Z,2013-07-09T14:57:00.000Z,172.78864,-41.19244,,140.4265,,,GROPE,reviewed,,nz1dr,6,3,,0.414,161,0.11125,
3261358,earthquake,2010-02-14T12:19:19.060Z,2013-07-09T14:29:00.000Z,174.7542,-39.50892,1.803,29.1319,ML,,GROPE,reviewed,,nz1dr,6,3,2,0.276,275,0.05549,0.138
3261352,earthquake,2010-02-14T11:57:05.053Z,2013-07-09T14:29:00.000Z,175.58606,-40.98075,1.911,25.804,ML,,GROPE,reviewed,,nz1dr,9,5,5,0.098,120,0.09447,0.113
3261350,earthquake,2010-02-14T11:54:15.989Z,2013-07-09T14:29:00.000Z,166.7485,-45.74501,2.729,5,ML,operator assigned,GROPE,reviewed,,nz1dr,12,9,10,0.398,256,0.2115,0.215
3261342,earthquake,2010-02-14T11:31:47.884Z,2013-07-09T14:29:00.000Z,177.73405,-38.58052,2.459,52.7067,ML,,GROPE,reviewed,,nz1dr,13,8,3,0.129,167,0.13042,0.109
3261331,earthquake,2010-02-14T10:52:21.532Z,2013-07-09T14:29:00.000Z,178.09889,-38.53825,2.467,33,ML,operator assigned,GROPE,reviewed,,nz1dr,15,10,5,0.100,146,0.16965,0.131
3261328,earthquake,2010-02-14T10:41:16.340Z,2013-07-09T14:29:00.000Z,166.8683,-45.88235,2.741,85.0283,ML,,GROPE,reviewed,,nz1dr,12,9,10,0.462,245,0.11974,0.245
3261327,earthquake,2010-02-14T10:37:03.783Z,2013-07-09T14:29:00.000Z,178.87973,-38.14762,3.25,33,ML,operator assigned,GROPE,reviewed,,nz1dr,19,15,4,0.497,255,0.21785,0.289
3261317,earthquake,2010-02-14T10:00:38.376Z,2013-07-09T14:29:00.000Z,176.36613,-38.42987,2.616,81.396,ML,,GROPE,reviewed,,nz1dr,16,12,6,0.609,141,0.37159,0.11
3269816,earthquake,2010-02-14T09:53:59.626Z,2013-07-10T09:41:00.000Z,174.4333,-40.90732,2.371,33,ML,operator assigned,GROPE,reviewed,,nz1dr,5,3,5,0.641,327,0.24819,0.396
3261314,earthquake,2010-02-14T09:53:28.105Z,2013-07-09T14:29:00.000Z,176.93327,-39.8465,1.761,22.2865,ML,,GROPE,reviewed,,nz1dr,7,4,4,0.067,165,0.32306,0.063
3261291,earthquake,2010-02-14T08:42:46.583Z,2013-07-09T14:29:00.000Z,174.8634,-39.23798,1.928,31.2711,ML,,GROPE,reviewed,,nz1dr,16,11,12,0.138,154,0.10985,0.162
3261272,earthquake,2010-02-14T07:50:50.518Z,2013-07-09T14:29:00.000Z,173.50681,-40.34633,3.152,196.2777,ML,,GROPE,reviewed,,nz1dr,17,11,8,0.877,186,0.1914,0.187
3261284,earthquake,2010-02-14T06:05:27.214Z,2013-07-09T14:29:00.000Z,174.39938,-41.12567,2.714,43.445,ML,,GROPE,reviewed,,nz1dr,25,21,8,0.295,146,0.17,0.179
3261237,earthquake,2010-02-14T06:05:19.530Z,2013-07-09T14:29:00.000Z,175.11986,-39.20432,1.842,25.1835,ML,,GROPE,reviewed,,nz1dr,15,8,9,0.196,227,0.06532,0.171
3261215,earthquake,2010-02-14T04:46:29.082Z,2013-07-09T14:29:00.000Z,174.87668,-40.12736,2.56,23.3581,ML,,GROPE,reviewed,,nz1dr,17,15,19,0.380,195,0.25845,0.299
3261196,earthquake,2010-02-14T04:10:16.026Z,2013-07-09T14:29:00.000Z,176.00742,-39.79535,2.216,5,ML,operator assigned,GROPE,reviewed,,nz1dr,18,14,5,0.190,61,0.2669,0.193
3261190,outside of network interest,2010-02-14T03:52:57.112Z,2013-07-09T14:29:00.000Z,179.12187,-35.00496,,231.7177,,,GROPE,reviewed,,nz1dr,11,8,,2.638,346,0.07782,
3261187,earthquake,2010-02-14T03:44:38.652Z,2013-07-09T14:29:00.000Z,175.71021,-38.99866,1.581,5.7295,ML,,GROPE,reviewed,,nz1dr,15,8,8,0.025,125,0.07907,0.194
3261280,earthquake,2010-02-14T03:43:28.531Z,2013-07-09T14:29:00.000Z,165.22752,-46.21091,3.273,33,ML,operator assigned,GROPE,reviewed,,nz1dr,10,7,12,1.920,302,0.22246,0.184
3261182,earthquake,2010-02-14T03:27:12.134Z,2013-07-09T14:29:00.000Z,175.04344,-39.8112,2.371,30.6884,ML,,GROPE,reviewed,,nz1dr,28,23,6,0.071,81,0.26005,0.144
3261180,earthquake,2010-02-14T03:20:33.184Z,2013-07-09T14:29:00.000Z,174.42905,-40.7036,2.856,73.5721,ML,,GROPE,reviewed,,nz1dr,31,26,8,0.398,105,0.17373,0.177
3261175,outside of network interest,2010-02-14T03:04:52.420Z,2013-07-09T14:29:00.000Z,-179.19,-33.301,5.1,96.3,Mb,operator assigned,GROPE,reviewed,,nz1dr,16,13,,4.719,313,0.49019,
3261277,earthquake,2010-02-14T03:01:07.600Z,2013-07-09T14:29:00.000Z,174.99069,-41.41538,2.157,28.0869,ML,,GROPE,reviewed,,nz1dr,14,10,5,0.090,145,0.12275,0.086
3261173,earthquake,2010-02-14T02:59:28.315Z,2013-07-09T14:29:00.000Z,167.38779,-44.77426,2.555,5,ML,operator assigned,GROPE,reviewed,,nz1dr,9,5,7,0.396,223,0.14825,0.184
3261166,earthquake,2010-02-14T02:35:22.934Z,2013-07-09T14:29:00.000Z,177.79973,-38.65041,2.014,12,ML,operator assigned,GROPE,reviewed,,nz1dr,9,7,3,0.064,104,0.26496,0.102
3261158,earthquake,2010-02-14T02:08:16.807Z,2013-07-09T14:29:00.000Z,175.83928,-38.42823,3.914,165.6325,ML,,GROPE,reviewed,,nz1dr,58,54,37,0.418,88,0.23381,0.188
3261157,earthquake,2010-02-14T02:05:34.110Z,2013-07-09T14:29:00.000Z,176.23187,-37.90778,2.787,168.242,ML,,GROPE,reviewed,,nz1dr,12,6,4,1.108,306,0.08722,0.341
3261145,earthquake,2010-02-14T01:25:26.113Z,2013-07-09T14:29:00.000Z,178.79494,-38.39929,2.451,28.5586,ML,,GROPE,reviewed,,nz1dr,10,7,4,0.470,259,0.20522,0.124
3269354,earthquake,2010-02-14T00:48:00.430Z,2013-07-09T14:57:00.000Z,173.86372,-39.84576,2.683,141.7539,ML,,GROPE,reviewed,,nz1dr,6,4,3,1.415,271,0.18232,0.157
3261132,earthquake,2010-02-14T00:47:45.887Z,2013-07-09T14:29:00.000Z,178.25183,-38.14501,2.748,24.2601,ML,,GROPE,reviewed,,nz1dr,13,9,5,0.072,182,0.22636,0.156
3261111,earthquake,2010-02-13T23:38:20.259Z,2013-07-09T14:29:00.000Z,176.24216,-40.39351,1.83,33,ML,operator assigned,GROPE,reviewed,,nz1dr,8,5,5,0.110,216,0.13601,0.167
3261104,earthquake,2010-02-13T23:20:57.883Z,2013-07-09T14:29:00.000Z,175.9054,-40.56181,2.035,33,ML,operator assigned,GROPE,reviewed,,nz1dr,9,6,5,0.050,109,0.15088,0.107
3261100,earthquake,2010-02-13T23:06:33.490Z,2013-07-09T14:29:00.000Z,175.17502,-38.68241,3.245,260.3066,ML,,GROPE,reviewed,,nz1dr,18,12,11,0.742,219,0.24319,0.123
3261096,earthquake,2010-02-13T22:56:20.466Z,2013-07-09T14:29:00.000Z,177.24228,-37.06812,2.73,157.07,ML,,GROPE,reviewed,,nz1dr,8,5,2,0.812,323,0.22727,0.118
3261089,earthquake,2010-02-13T22:28:57.414Z,2013-07-09T14:29:00.000Z,177.57576,-38.85265,2.736,28.8832,ML,,GROPE,reviewed,,nz1dr,24,20,7,0.187,86,0.28523,0.133
3261075,earthquake,2010-02-13T21:39:09.275Z,2013-07-09T14:29:00.000Z,171.46487,-42.95794,2.333,5,ML,operator assigned,GROPE,reviewed,,nz1dr,7,4,4,0.547,177,0.29634,0.282
3261067,earthquake,2010-02-13T21:13:13.359Z,2013-07-09T14:29:00.000Z,175.55603,-38.66821,3.365,162.3681,ML,,GROPE,reviewed,,nz1dr,33,27,30,0.720,197,0.27986,0.349
3261061,earthquake,2010-02-13T20:58:55.452Z,2013-07-09T14:28:00.000Z,172.9189,-42.87513,2.508,12,ML,operator assigned,GROPE,reviewed,,nz1dr,10,7,7,0.486,148,0.31341,0.245
3267069,earthquake,2010-02-13T20:58:32.848Z,2013-07-09T14:51:00.000Z,177.60709,-39.27304,1.815,33,ML,operator assigned,GROPE,reviewed,,nz1dr,7,5,1,0.254,241,0.35882,
3261052,earthquake,2010-02-13T20:25:18.751Z,2013-07-09T14:28:00.000Z,-179.13304,-37.45258,3.38,33,ML,operator assigned,GROPE,reviewed,,nz1dr,10,7,8,2.039,321,0.25561,0.301
3261038,earthquake,2010-02-13T19:42:27.221Z,2013-07-09T14:28:00.000Z,174.05394,-40.4449,2.409,87.4113,ML,,GROPE,reviewed,,nz1dr,12,9,4,0.773,102,0.25663,0.044
3261029,earthquake,2010-02-13T19:16:04.739Z,2013-07-09T14:28:00.000Z,176.4124,-38.48005,1.971,2,ML,operator assigned,GROPE,reviewed,,nz1dr,15,9,5,0.026,148,0.16348,0.162
3261017,earthquake,2010-02-13T18:33:51.086Z,2013-07-09T14:28:00.000Z,176.89166,-39.81161,2.069,36.5187,ML,,GROPE,reviewed,,nz1dr,13,10,10,0.020,143,0.17056,0.127
3261012,earthquake,2010-02-13T18:14:37.975Z,2013-07-09T14:28:00.000Z,173.9101,-41.86833,2.035,12,ML,operator assigned,GROPE,reviewed,,nz1dr,8,5,5,0.154,215,0.10969,0.138
3261005,earthquake,2010-02-13T17:49:35.948Z,2013-07-09T14:28:00.000Z,172.91026,-42.32414,2.554,33,ML,operator assigned,GROPE,reviewed,,nz1dr,10,6,8,0.476,125,0.22121,0.33
3261003,earthquake,2010-02-13T17:39:24.004Z,2013-07-09T14:28:00.000Z,178.14691,-38.93564,2.087,33,ML,operator assigned,GROPE,reviewed,,nz1dr,7,4,2,0.377,295,0.25437,0.041
3260993,earthquake,2010-02-13T17:16:38.324Z,2013-07-09T14:28:00.000Z,176.10353,-40.86612,2.195,33,ML,operator assigned,GROPE,reviewed,,nz1dr,16,12,11,0.087,92,0.21172,0.244
3260987,earthquake,2010-02-13T16:54:44.456Z,2013-07-09T14:28:00.000Z,175.841,-38.13553,3.514,179.6801,ML,,GROPE,reviewed,,nz1dr,39,35,14,0.988,211,0.27011,0.149
3260977,earthquake,2010-02-13T16:21:39.518Z,2013-07-09T14:28:00.000Z,173.47604,-41.23883,2.254,68.678,ML,,GROPE,reviewed,,nz1dr,10,6,4,0.076,131,0.21363,0.247
3260976,earthquake,2010-02-13T16:17:52.117Z,2013-07-09T14:28:00.000Z,176.54549,-40.27427,1.837,24.1171,ML,,GROPE,reviewed,,nz1dr,10,7,7,0.069,111,0.26911,0.2
3260972,earthquake,2010-02-13T16:08:52.589Z,2013-07-09T14:28:00.000Z,174.88779,-40.11018,2.387,5,ML,operator assigned,GROPE,reviewed,,nz1dr,36,30,6,0.739,103,0.27362,0.119
3260964,earthquake,2010-02-13T15:44:11.791Z,2013-07-09T14:28:00.000Z,176.65131,-36.99084,3.674,219.7246,ML,,GROPE,reviewed,,nz1dr,20,15,34,1.182,255,0.0655,0.242
3260963,earthquake,2010-02-13T15:40:22.746Z,2013-07-09T14:28:00.000Z,177.6208,-36.80549,2.759,12,ML,operator assigned,GROPE,reviewed,,nz1dr,7,5,4,0.934,232,0.20488,0.125
3260962,earthquake,2010-02-13T15:37:07.639Z,2013-07-09T14:28:00.000Z,175.85776,-40.57736,1.921,33,ML,operator assigned,GROPE,reviewed,,nz1dr,11,6,6,0.089,92,0.06582,0.16
3267049,earthquake,2010-02-13T15:29:36.719Z,2013-07-09T14:51:00.000Z,174.51093,-40.78926,2.919,57.8637,ML,,GROPE,reviewed,,nz1dr,50,41,17,0.311,72,0.20027,0.118
3260959,earthquake,2010-02-13T15:28:27.415Z,2013-07-09T14:28:00.000Z,178.13574,-38.98289,2.132,39.225,ML,,GROPE,reviewed,,nz1dr,8,5,2,0.205,300,0.02045,0.039
3260958,earthquake,2010-02-13T15:23:38.368Z,2013-07-09T14:28:00.000Z,176.86749,-37.97032,2.2,80.4791,ML,,GROPE,reviewed,,nz1dr,8,5,2,0.348,278,0.09415,0.059
3260952,earthquake,2010-02-13T14:56:58.692Z,2013-07-09T14:28:00.000Z,165.26607,-46.83936,2.888,33,ML,operator assigned,GROPE,reviewed,,nz1dr,5,5,8,1.869,313,0.277,0.299
3267047,earthquake,2010-02-13T14:55:37.595Z,2013-07-10T09:39:00.000Z,176.17897,-38.31071,1.311,5,ML,operator assigned,GROPE,reviewed,,nz1dr,7,4,1,0.068,131,0.14373,
3260948,earthquake,2010-02-13T14:42:04.760Z,2013-07-09T14:28:00.000Z,177.83514,-38.51121,2.055,28.1998,ML,,GROPE,reviewed,,nz1dr,7,6,2,0.204,197,0.18139,0.029
3260941,earthquake,2010-02-13T14:16:24.480Z,2013-07-09T14:28:00.000Z,177.735,-39.02624,2.289,27.4928,ML,,GROPE,reviewed,,nz1dr,15,12,8,0.048,87,0.23741,0.205
3260940,earthquake,2010-02-13T14:14:12.019Z,2013-07-09T14:28:00.000Z,174.91005,-40.1102,3.038,5,ML,operator assigned,GROPE,reviewed,,nz1dr,60,52,39,0.358,68,0.37298,0.132
3260932,earthquake,2010-02-13T13:55:39.166Z,2013-07-09T14:28:00.000Z,177.67439,-39.01758,2.077,17.529,ML,,GROPE,reviewed,,nz1dr,15,12,8,0.006,67,0.29433,0.103
3260928,earthquake,2010-02-13T13:39:43.270Z,2013-07-09T14:28:00.000Z,167.41539,-45.74423,2.128,12,ML,operator assigned,GROPE,reviewed,,nz1dr,9,6,6,0.333,202,0.09272,0.269
3260926,earthquake,2010-02-13T13:32:37.040Z,2013-07-09T14:28:00.000Z,174.68808,-41.43132,2.168,33,ML,operator assigned,GROPE,reviewed,,nz1dr,18,13,13,0.121,137,0.14603,0.164
3260902,earthquake,2010-02-13T12:25:35.249Z,2013-07-09T14:28:00.000Z,166.95749,-45.68174,2.187,5,ML,operator assigned,GROPE,reviewed,,nz1dr,6,4,4,0.256,317,0.33361,0.184
3260895,earthquake,2010-02-13T12:03:57.687Z,2013-07-09T14:28:00.000Z,166.21315,-46.09226,4.3,12,Mw,operator assigned,GROPE,reviewed,,nz1dr,14,11,,0.908,279,0.33583,
3260890,earthquake,2010-02-13T11:50:36.882Z,2013-07-09T14:28:00.000Z,177.23926,-39.42924,2.097,33,ML,operator assigned,GROPE,reviewed,,nz1dr,8,6,5,0.262,168,0.31924,0.059
3260887,earthquake,2010-02-13T11:36:44.971Z,2013-07-09T14:27:00.000Z,170.70409,-43.42133,2.495,2,ML,operator assigned,GROPE,reviewed,,nz1dr,12,8,10,0.346,104,0.28033,0.306
3260878,earthquake,2010-02-13T11:11:21.568Z,2013-07-09T14:27:00.000Z,177.84486,-39.03389,2.245,33,ML,operator assigned,GROPE,reviewed,,nz1dr,8,5,2,0.113,259,0.17062,0.057
3260877,earthquake,2010-02-13T11:07:59.416Z,2013-07-09T14:27:00.000Z,171.80476,-42.7051,2.186,12,ML,operator assigned,GROPE,reviewed,,nz1dr,6,4,3,0.352,195,0.0855,0.398
3260875,earthquake,2010-02-13T11:01:20.335Z,2013-07-09T14:27:00.000Z,175.83264,-40.60933,2.037,33,ML,operator assigned,GROPE,reviewed,,nz1dr,9,6,5,0.118,115,0.23068,0.213
3267034,earthquake,2010-02-13T11:00:14.343Z,2013-07-09T14:51:00.000Z,166.35666,-45.47021,2.31,5,ML,operator assigned,GROPE,reviewed,,nz1dr,7,5,4,0.561,325,0.26651,0.059
3260871,earthquake,2010-02-13T10:50:47.937Z,2013-07-09T14:27:00.000Z,175.8369,-38.93692,1.643,5,ML,operator assigned,GROPE,reviewed,,nz1dr,19,13,4,0.045,98,0.14871,0.249
3260855,earthquake,2010-02-13T10:07:21.591Z,2013-07-09T14:27:00.000Z,177.83656,-39.11834,2.658,53.8428,ML,,GROPE,reviewed,,nz1dr,14,12,9,0.065,113,0.1728,0.251
3260837,earthquake,2010-02-13T09:23:35.367Z,2013-07-09T14:27:00.000Z,167.3369,-45.21587,2.782,84.0064,ML,,GROPE,reviewed,,nz1dr,14,9,11,0.282,191,0.13022,0.31
3260810,earthquake,2010-02-13T08:00:34.441Z,2013-07-09T14:27:00.000Z,178.14729,-37.47095,3.399,81.292,ML,,GROPE,reviewed,,nz1dr,28,25,7,0.157,196,0.1677,0.205
3260788,earthquake,2010-02-13T07:01:15.288Z,2013-07-09T14:27:00.000Z,175.79295,-40.84603,2.283,25.7193,ML,,GROPE,reviewed,,nz1dr,19,14,9,0.098,62,0.15309,0.12
3260768,earthquake,2010-02-13T06:16:01.324Z,2013-07-09T14:27:00.000Z,175.69714,-39.49275,2.332,12,ML,operator assigned,GROPE,reviewed,,nz1dr,29,22,11,0.094,57,0.19185,0.126
3260765,earthquake,2010-02-13T06:07:24.204Z,2013-07-09T14:27:00.000Z,167.02159,-45.36819,3.579,63.231,ML,,GROPE,reviewed,,nz1dr,15,9,19,0.135,247,0.08327,0.176
3260764,earthquake,2010-02-13T06:02:33.416Z,2013-07-09T14:27:00.000Z,177.7029,-39.11505,,20.3787,,,GROPE,reviewed,,nz1dr,7,4,,0.094,270,0.22081,
3260746,earthquake,2010-02-13T05:05:43.879Z,2013-07-09T14:27:00.000Z,168.00792,-44.47495,2.328,5,ML,operator assigned,GROPE,reviewed,,nz1dr,8,5,7,0.208,219,0.37779,0.319
3260745,earthquake,2010-02-13T05:00:20.354Z,2013-07-09T14:27:00.000Z,168.43448,-44.17632,2.866,5,ML,operator assigned,GROPE,reviewed,,nz1dr,12,8,6,0.272,202,0.28332,0.251
3260742,earthquake,2010-02-13T04:51:36.431Z,2013-07-09T14:27:00.000Z,179.7534,-37.13818,3.258,5,ML,operator assigned,GROPE,reviewed,,nz1dr,8,5,3,1.229,331,0.20454,0.075
3260726,earthquake,2010-02-13T04:11:00.416Z,2013-07-10T11:43:00.000Z,177.54878,-39.165,,33,,operator assigned,GROPE,reviewed,,nz1dr,6,3,,0.171,254,0.04846,
3260717,earthquake,2010-02-13T03:47:17.540Z,2013-07-09T14:27:00.000Z,175.33801,-39.24298,2.091,17.3815,ML,,GROPE,reviewed,,nz1dr,22,15,12,0.049,124,0.16109,0.144
